NIS,Commune,Latitude,Longitude
92045,Floreffe,50.4366510140001,4.75976262400007
92048,Fosses-la-Ville,50.396573345,4.69684405600003
92054,Gesves,50.405715399,5.06656973500003
92087,Mettet,50.32027228,4.65678845200006
92094,Namur,50.466589201,4.86619684300007
92097,Ohey,50.43602703,5.12091377
92101,Profondeville,50.377707308,4.86902094800007
92114,Sombreffe,50.5219690530001,4.59878471100006
92137,Sambreville,50.4469237760001,4.63685192400004
92138,Fernelmont,50.5562776100001,4.98420211500007
92140,Jemeppe-sur-Sambre,50.465761834,4.66798776
92141,La Bruyère,50.5055969810001,4.80459387200005
92142,Gembloux,50.5599276510001,4.69417260300003
93010,Cerfontaine,50.170514579,4.41293257
93014,Couvin,50.0558455770001,4.49082584600006
93018,Doische,50.1358649380001,4.74526738100008
93022,Florennes,50.2512950350001,4.60225195
93056,Philippeville,50.195953214,4.54396332800007
93088,Walcourt,50.25115192,4.43091087
93090,Viroinval,50.0746189980001,4.54945486500003
